timestamp_iso8601,inference_time_ms,predicted_temperature_c_plus_00h30m,predicted_temperature_c_plus_01h00m,predicted_temperature_c_plus_01h30m,predicted_temperature_c_plus_02h00m,predicted_temperature_c_plus_02h30m,predicted_temperature_c_plus_03h00m,predicted_temperature_c_plus_03h30m,predicted_temperature_c_plus_04h00m,predicted_temperature_c_plus_04h30m,predicted_temperature_c_plus_05h00m,predicted_temperature_c_plus_05h30m,predicted_temperature_c_plus_06h00m,predicted_temperature_c_plus_06h30m,predicted_temperature_c_plus_07h00m,predicted_temperature_c_plus_07h30m,predicted_temperature_c_plus_08h00m,predicted_temperature_c_plus_08h30m,predicted_temperature_c_plus_09h00m,predicted_temperature_c_plus_09h30m,predicted_temperature_c_plus_10h00m,predicted_temperature_c_plus_10h30m,predicted_temperature_c_plus_11h00m,predicted_temperature_c_plus_11h30m,predicted_temperature_c_plus_12h00m
2026-03-27T00:14:41Z,2,27.410990,26.993565,27.410990,27.132706,27.550133,27.132706,27.132706,26.576138,26.158710,25.880426,25.602142,25.602142,25.880426,28.106701,26.576138,26.576138,26.158710,26.019569,26.297853,26.158710,26.158710,26.158710,25.741285,25.602142
2026-03-27T00:44:41Z,2,28.245842,27.828417,27.689274,27.967558,27.689274,27.550133,27.271849,26.715279,26.297853,26.019569,25.741285,26.019569,28.384985,26.854422,26.436995,26.436995,26.158710,26.158710,26.158710,26.158710,26.019569,25.880426,25.602142,25.323858
2026-03-27T01:14:41Z,2,28.384985,27.550133,27.828417,27.550133,27.550133,26.993565,26.576138,26.158710,25.741285,25.463001,25.463001,27.828417,26.158710,25.741285,25.463001,25.602142,25.602142,25.463001,25.602142,25.463001,25.463001,25.463001,25.184717,25.045574
2026-03-27T01:44:41Z,2,27.271849,26.993565,26.576138,26.715279,26.436995,25.880426,25.602142,25.323858,24.906433,24.906433,26.854422,25.323858,25.045574,24.767290,24.906433,25.184717,25.045574,25.045574,25.045574,25.045574,25.045574,25.045574,24.767290,24.489006
2026-03-27T02:14:41Z,2,27.410990,26.576138,26.576138,26.297853,26.019569,25.323858,25.184717,24.906433,24.767290,26.854422,25.045574,24.767290,24.767290,24.767290,25.045574,25.045574,25.045574,24.906433,24.906433,24.767290,24.906433,24.906433,24.628149,24.489006
2026-03-27T02:44:41Z,2,27.132706,26.576138,26.158710,25.741285,25.602142,25.045574,24.767290,24.767290,26.715279,25.184717,24.767290,24.906433,24.767290,24.906433,24.906433,25.045574,24.906433,24.767290,24.767290,24.767290,24.767290,24.767290,24.489006,24.071581
2026-03-27T03:14:41Z,2,26.715279,25.880426,25.602142,25.323858,25.045574,24.489006,24.628149,26.854422,24.906433,24.906433,24.628149,24.906433,24.906433,24.767290,24.767290,24.906433,24.767290,24.628149,24.628149,24.489006,24.489006,24.489006,24.071581,24.071581
2026-03-27T03:44:41Z,2,26.436995,25.741285,25.463001,25.045574,24.906433,24.628149,26.993565,25.323858,24.767290,24.767290,24.767290,25.045574,25.045574,25.045574,24.906433,24.906433,24.767290,24.489006,24.489006,24.489006,24.489006,24.210722,24.071581,24.071581
2026-03-27T04:14:41Z,2,25.880426,25.323858,25.045574,24.628149,24.767290,26.854422,25.323858,25.045574,24.767290,24.906433,24.906433,25.045574,25.323858,25.184717,24.906433,24.906433,24.767290,24.628149,24.628149,24.489006,24.349865,24.349865,24.071581,23.932438
2026-03-27T04:44:41Z,2,25.463001,25.045574,24.628149,24.628149,26.854422,25.045574,24.767290,24.628149,24.628149,24.906433,24.767290,24.906433,25.045574,25.045574,24.906433,24.767290,24.628149,24.489006,24.349865,24.071581,24.210722,24.210722,23.932438,23.932438
2026-03-27T05:14:41Z,2,24.628149,24.210722,24.210722,26.297853,24.767290,24.210722,24.210722,24.349865,24.489006,24.489006,24.628149,24.628149,24.767290,24.628149,24.628149,24.489006,24.489006,24.349865,24.071581,24.071581,24.071581,23.932438,23.793297,23.793297
2026-03-27T05:44:41Z,2,23.793297,23.654154,25.880426,24.349865,24.071581,23.654154,23.793297,23.932438,23.932438,24.071581,24.071581,24.210722,24.210722,24.210722,24.210722,24.210722,24.210722,23.932438,24.071581,23.932438,23.932438,23.932438,23.793297,24.349865
2026-03-27T06:14:41Z,1,24.071581,26.158710,24.628149,24.349865,24.210722,23.932438,24.210722,24.210722,24.210722,24.210722,24.210722,24.489006,24.489006,24.349865,24.349865,24.210722,24.210722,24.071581,24.071581,23.932438,24.071581,24.071581,24.349865,25.184717
2026-03-27T06:44:41Z,2,26.436995,24.489006,24.210722,24.071581,24.071581,24.071581,24.071581,24.071581,23.932438,24.071581,23.932438,24.210722,24.349865,24.210722,24.210722,24.071581,24.210722,23.932438,23.932438,23.932438,24.071581,24.489006,25.184717,26.436995
2026-03-27T07:14:41Z,2,24.906433,24.210722,24.210722,24.071581,24.210722,23.932438,24.071581,24.071581,23.793297,23.932438,23.793297,24.071581,24.210722,23.932438,23.793297,23.932438,24.071581,23.793297,23.932438,23.932438,24.489006,25.184717,26.158710,28.524126
2026-03-27T07:44:41Z,2,24.767290,24.210722,24.210722,24.349865,24.210722,24.071581,23.932438,24.071581,23.793297,23.793297,23.654154,23.932438,23.932438,23.515011,23.654154,23.654154,23.793297,23.654154,23.793297,24.210722,25.045574,26.158710,28.245842,29.915548
2026-03-27T08:14:41Z,2,24.628149,24.349865,24.628149,24.489006,24.628149,24.349865,24.210722,24.071581,23.793297,23.793297,23.654154,23.932438,23.793297,23.654154,23.654154,23.654154,23.932438,23.654154,24.349865,25.045574,26.158710,28.384985,29.776405,30.193832
2026-03-27T08:44:41Z,2,24.767290,24.628149,24.628149,24.628149,24.489006,24.349865,24.071581,23.932438,23.654154,23.654154,23.375870,23.375870,23.654154,23.515011,23.375870,23.515011,23.793297,24.071581,24.906433,25.880426,28.245842,29.776405,29.915548,31.028685
2026-03-27T09:14:41Z,2,24.628149,24.349865,24.489006,24.349865,24.349865,24.071581,23.932438,23.793297,23.515011,23.515011,23.236727,23.375870,23.515011,23.515011,23.515011,23.654154,24.349865,24.906433,25.880426,28.106701,29.776405,30.054689,30.889542,29.776405
2026-03-27T09:44:41Z,2,24.489006,24.489006,24.489006,24.349865,24.210722,23.932438,23.793297,23.654154,23.375870,23.236727,23.236727,23.375870,23.375870,23.515011,23.515011,24.210722,24.906433,25.741285,27.967558,29.358978,29.776405,30.889542,29.637262,29.915548
2026-03-27T10:14:41Z,2,24.628149,24.489006,24.489006,24.349865,24.210722,23.793297,23.793297,23.654154,23.236727,23.375870,23.236727,23.375870,23.515011,23.515011,23.932438,24.767290,25.741285,27.689274,29.358978,29.498121,30.750401,29.637262,29.637262,30.054689
