timestamp_iso8601,inference_time_ms,predicted_temperature_c_plus_00h30m,predicted_temperature_c_plus_01h00m,predicted_temperature_c_plus_01h30m,predicted_temperature_c_plus_02h00m,predicted_temperature_c_plus_02h30m,predicted_temperature_c_plus_03h00m,predicted_temperature_c_plus_03h30m,predicted_temperature_c_plus_04h00m,predicted_temperature_c_plus_04h30m,predicted_temperature_c_plus_05h00m,predicted_temperature_c_plus_05h30m,predicted_temperature_c_plus_06h00m,predicted_temperature_c_plus_06h30m,predicted_temperature_c_plus_07h00m,predicted_temperature_c_plus_07h30m,predicted_temperature_c_plus_08h00m,predicted_temperature_c_plus_08h30m,predicted_temperature_c_plus_09h00m,predicted_temperature_c_plus_09h30m,predicted_temperature_c_plus_10h00m,predicted_temperature_c_plus_10h30m,predicted_temperature_c_plus_11h00m,predicted_temperature_c_plus_11h30m,predicted_temperature_c_plus_12h00m
2026-03-01T15:42:40Z,2,28.038971,28.038971,27.896641,27.754311,27.611980,27.469650,27.327320,27.042662,26.900331,26.758001,26.758001,26.758001,26.615671,26.615671,26.758001,26.758001,26.758001,26.758001,26.900331,26.900331,27.042662,27.327320,27.611980,27.896641
2026-03-01T15:47:40Z,4,26.331013,26.188683,26.046352,25.904022,25.761694,25.619364,25.619364,25.477034,25.477034,25.334703,25.334703,25.192373,25.192373,25.050045,25.050045,25.050045,25.050045,25.192373,25.334703,25.477034,25.761694,26.046352,26.331013,26.615671
2026-03-01T15:52:40Z,4,26.046352,25.904022,25.761694,25.477034,25.477034,25.334703,25.192373,25.050045,24.907715,24.907715,24.765385,24.623055,24.480724,24.338396,24.196066,24.053736,24.053736,24.053736,24.196066,24.338396,24.623055,25.050045,25.477034,25.904022
2026-03-01T15:57:40Z,2,27.184992,27.469650,27.611980,27.896641,28.038971,28.181299,28.323629,28.465960,28.750620,28.892948,29.177608,29.319939,29.604597,29.746927,29.889257,30.031588,30.031588,30.031588,30.031588,30.031588,29.889257,29.746927,29.462269,29.319939
2026-03-01T16:02:40Z,2,27.184992,27.469650,27.611980,27.896641,28.038971,28.181299,28.323629,28.465960,28.750620,28.892948,29.177608,29.319939,29.604597,29.746927,29.889257,30.031588,30.031588,30.031588,30.031588,30.031588,29.889257,29.746927,29.462269,29.319939
2026-03-01T16:07:40Z,2,27.184992,27.469650,27.611980,27.896641,28.038971,28.181299,28.323629,28.465960,28.750620,28.892948,29.177608,29.319939,29.604597,29.746927,29.889257,30.031588,30.031588,30.031588,30.031588,30.031588,29.889257,29.746927,29.462269,29.319939
2026-03-01T16:12:40Z,2,27.184992,27.469650,27.611980,27.896641,28.038971,28.181299,28.323629,28.465960,28.750620,28.892948,29.177608,29.319939,29.604597,29.746927,29.889257,30.031588,30.031588,30.031588,30.031588,30.031588,29.889257,29.746927,29.462269,29.319939
2026-03-01T16:17:40Z,2,27.184992,27.469650,27.611980,27.896641,28.038971,28.181299,28.323629,28.465960,28.750620,28.892948,29.177608,29.319939,29.604597,29.746927,29.889257,30.031588,30.031588,30.031588,30.031588,30.031588,29.889257,29.746927,29.462269,29.319939
2026-03-01T16:22:40Z,2,27.184992,27.469650,27.611980,27.896641,28.038971,28.181299,28.323629,28.465960,28.750620,28.892948,29.177608,29.319939,29.604597,29.746927,29.889257,30.031588,30.031588,30.031588,30.031588,30.031588,29.889257,29.746927,29.462269,29.319939
2026-03-01T16:27:40Z,2,26.900331,27.184992,27.327320,27.611980,27.754311,27.896641,28.038971,28.181299,28.465960,28.608290,28.892948,29.177608,29.319939,29.604597,29.889257,30.031588,30.173918,30.173918,30.173918,30.173918,30.031588,29.889257,29.746927,29.604597
2026-03-01T16:32:40Z,2,26.900331,27.184992,27.327320,27.611980,27.754311,27.896641,28.038971,28.181299,28.465960,28.608290,28.892948,29.177608,29.319939,29.604597,29.889257,30.031588,30.173918,30.173918,30.173918,30.173918,30.031588,29.889257,29.746927,29.604597
2026-03-01T16:37:40Z,2,26.900331,27.184992,27.327320,27.611980,27.754311,27.896641,28.038971,28.181299,28.465960,28.608290,28.892948,29.177608,29.319939,29.604597,29.889257,30.031588,30.173918,30.173918,30.173918,30.173918,30.031588,29.889257,29.746927,29.604597
2026-03-01T16:42:40Z,2,26.900331,27.184992,27.327320,27.611980,27.754311,27.896641,28.038971,28.181299,28.465960,28.608290,28.892948,29.177608,29.319939,29.604597,29.889257,30.031588,30.173918,30.173918,30.173918,30.173918,30.031588,29.889257,29.746927,29.604597
2026-03-01T16:47:40Z,2,26.900331,27.184992,27.327320,27.611980,27.754311,27.896641,28.038971,28.181299,28.465960,28.608290,28.892948,29.177608,29.319939,29.604597,29.889257,30.031588,30.173918,30.173918,30.173918,30.173918,30.031588,29.889257,29.746927,29.604597
2026-03-01T16:52:40Z,2,26.900331,27.184992,27.327320,27.611980,27.754311,27.896641,28.038971,28.181299,28.465960,28.608290,28.892948,29.177608,29.319939,29.604597,29.889257,30.031588,30.173918,30.173918,30.173918,30.173918,30.031588,29.889257,29.746927,29.604597
