timestamp_iso8601,predicted_temperature_c_plus_00h30m,predicted_temperature_c_plus_01h00m,predicted_temperature_c_plus_01h30m,predicted_temperature_c_plus_02h00m,predicted_temperature_c_plus_02h30m,predicted_temperature_c_plus_03h00m,predicted_temperature_c_plus_03h30m,predicted_temperature_c_plus_04h00m,predicted_temperature_c_plus_04h30m,predicted_temperature_c_plus_05h00m,predicted_temperature_c_plus_05h30m,predicted_temperature_c_plus_06h00m,predicted_temperature_c_plus_06h30m,predicted_temperature_c_plus_07h00m,predicted_temperature_c_plus_07h30m,predicted_temperature_c_plus_08h00m,predicted_temperature_c_plus_08h30m,predicted_temperature_c_plus_09h00m,predicted_temperature_c_plus_09h30m,predicted_temperature_c_plus_10h00m,predicted_temperature_c_plus_10h30m,predicted_temperature_c_plus_11h00m,predicted_temperature_c_plus_11h30m,predicted_temperature_c_plus_12h00m
2025-11-30T00:04:55Z,25.255810,25.106367,24.956924,24.956924,24.956924,24.956924,25.106367,25.255810,25.554695,25.853580,26.152466,26.600794,26.899679,27.198565,27.497450,27.796335,27.945778,28.095221,28.244663,28.244663,28.394106,28.394106,28.394106,28.543549
2025-11-30T00:09:53Z,26.152466,26.003023,26.003023,26.003023,26.003023,26.003023,26.152466,26.152466,26.301908,26.600794,26.750237,26.899679,27.198565,27.348007,27.497450,27.497450,27.646893,27.646893,27.796335,27.796335,27.945778,27.945778,28.095221,28.244663
2025-11-30T00:14:51Z,26.152466,26.003023,26.003023,26.003023,26.003023,26.003023,26.152466,26.152466,26.301908,26.600794,26.750237,26.899679,27.198565,27.348007,27.497450,27.497450,27.646893,27.646893,27.796335,27.796335,27.945778,27.945778,28.095221,28.244663
2025-11-30T00:19:48Z,26.152466,26.003023,26.003023,26.003023,26.003023,26.003023,26.152466,26.152466,26.301908,26.600794,26.750237,26.899679,27.198565,27.348007,27.497450,27.497450,27.646893,27.646893,27.796335,27.796335,27.945778,27.945778,28.095221,28.244663
2025-11-30T00:24:46Z,26.152466,26.003023,26.003023,26.003023,26.003023,26.003023,26.152466,26.152466,26.301908,26.600794,26.750237,26.899679,27.198565,27.348007,27.497450,27.497450,27.646893,27.646893,27.796335,27.796335,27.945778,27.945778,28.095221,28.244663
2025-11-30T00:29:44Z,26.152466,26.003023,26.003023,26.003023,26.003023,26.003023,26.152466,26.152466,26.301908,26.600794,26.750237,26.899679,27.198565,27.348007,27.497450,27.497450,27.646893,27.646893,27.796335,27.796335,27.945778,27.945778,28.095221,28.244663
2025-11-30T00:34:42Z,26.152466,26.003023,26.003023,26.003023,26.003023,26.003023,26.152466,26.152466,26.301908,26.600794,26.750237,26.899679,27.198565,27.348007,27.497450,27.497450,27.646893,27.646893,27.796335,27.796335,27.945778,27.945778,28.095221,28.244663
2025-11-30T00:39:39Z,25.106367,24.956924,24.807482,24.807482,24.807482,24.807482,24.956924,25.106367,25.405252,25.704138,26.003023,26.451351,26.750237,27.198565,27.497450,27.796335,27.945778,28.244663,28.394106,28.394106,28.543549,28.543549,28.543549,28.692989
2025-11-30T00:44:37Z,25.106367,24.956924,24.807482,24.807482,24.807482,24.807482,24.956924,25.106367,25.405252,25.704138,26.003023,26.451351,26.750237,27.198565,27.497450,27.796335,27.945778,28.244663,28.394106,28.394106,28.543549,28.543549,28.543549,28.692989
2025-11-30T00:49:35Z,25.106367,24.956924,24.807482,24.807482,24.807482,24.807482,24.956924,25.106367,25.405252,25.704138,26.003023,26.451351,26.750237,27.198565,27.497450,27.796335,27.945778,28.244663,28.394106,28.394106,28.543549,28.543549,28.543549,28.692989
