timestamp_iso8601,inference_time_ms,method,history_slots,season_length_slots,forecast_t+30m_c,forecast_t+60m_c,forecast_t+90m_c,forecast_t+120m_c,forecast_t+150m_c,forecast_t+180m_c,forecast_t+210m_c,forecast_t+240m_c,forecast_t+270m_c,forecast_t+300m_c,forecast_t+330m_c,forecast_t+360m_c,forecast_t+390m_c,forecast_t+420m_c,forecast_t+450m_c,forecast_t+480m_c,forecast_t+510m_c,forecast_t+540m_c,forecast_t+570m_c,forecast_t+600m_c,forecast_t+630m_c,forecast_t+660m_c,forecast_t+690m_c,forecast_t+720m_c
2026-03-25T08:58:49Z,0,seasonal_naive_24h,57,48,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4623,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438
2026-03-25T09:03:49Z,0,seasonal_naive_24h,60,48,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.3484,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504
2026-03-25T09:18:49Z,0,seasonal_naive_24h,60,48,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2840,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504
2026-03-25T09:23:49Z,0,seasonal_naive_24h,128,48,27.5063,27.3940,27.2683,27.1920,27.1106,27.0858,27.0513,27.0272,26.9819,26.8806,26.7518,26.6525,26.4550,26.3001,26.1977,26.3705,26.7325,27.1785,27.6671,27.8260,28.3754,29.1454,29.6713,29.7607
2026-03-25T09:38:49Z,0,seasonal_naive_24h,63,48,23.8504,24.0742,23.6844,23.4565,23.2356,23.1104,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844
2026-03-25T09:43:49Z,0,seasonal_naive_24h,84,48,23.8504,24.0742,23.6844,23.4565,23.2356,23.1355,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844
2026-03-25T09:53:49Z,0,seasonal_naive_24h,84,48,23.8504,24.0742,23.6844,23.4565,23.2356,23.1217,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844
2026-03-25T09:58:49Z,0,seasonal_naive_24h,84,48,23.8504,24.0742,23.6844,23.4565,23.2356,23.1236,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844
2026-03-25T10:03:49Z,0,seasonal_naive_24h,88,48,23.4565,23.2356,23.1246,23.0617,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356
2026-03-25T10:08:49Z,0,seasonal_naive_24h,66,48,23.4565,23.2356,23.1246,23.0015,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356
2026-03-25T10:13:49Z,0,seasonal_naive_24h,66,48,23.4565,23.2356,23.1246,22.9410,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356
2026-03-25T10:28:49Z,0,seasonal_naive_24h,66,48,23.4565,23.2356,23.1246,23.0159,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356
2026-03-25T10:33:49Z,0,seasonal_naive_24h,92,48,23.0298,23.3785,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298
2026-03-25T10:48:49Z,0,seasonal_naive_24h,92,48,23.0298,23.5061,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298
2026-03-25T10:58:49Z,0,seasonal_naive_24h,92,48,23.0298,23.6175,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298
2026-03-25T11:03:49Z,0,seasonal_naive_24h,96,48,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8817
2026-03-25T11:08:49Z,0,seasonal_naive_24h,72,48,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8371
2026-03-25T11:13:49Z,0,seasonal_naive_24h,96,48,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8127
2026-03-25T11:18:49Z,0,seasonal_naive_24h,96,48,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8029
2026-03-25T11:23:49Z,0,seasonal_naive_24h,96,48,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8358
2026-03-25T11:28:49Z,0,seasonal_naive_24h,96,48,25.6212,25.5372,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8705
2026-03-25T11:33:49Z,0,seasonal_naive_24h,100,48,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.2619,25.6212
2026-03-25T11:38:49Z,0,seasonal_naive_24h,100,48,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.3446,25.6212
2026-03-25T11:52:06Z,0,seasonal_naive_24h,100,48,25.3846,25.2192,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.5031,25.6212
2026-03-25T12:02:06Z,0,seasonal_naive_24h,78,48,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.0282,25.6212,25.5372
2026-03-25T12:07:06Z,0,seasonal_naive_24h,104,48,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.1341,25.6212,25.5372
2026-03-25T12:12:06Z,0,seasonal_naive_24h,52,48,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.2272,25.6212,25.5372
