timestamp_iso8601,predicted_temperature_c_plus_00h30m,predicted_temperature_c_plus_01h00m,predicted_temperature_c_plus_01h30m,predicted_temperature_c_plus_02h00m,predicted_temperature_c_plus_02h30m,predicted_temperature_c_plus_03h00m,predicted_temperature_c_plus_03h30m,predicted_temperature_c_plus_04h00m,predicted_temperature_c_plus_04h30m,predicted_temperature_c_plus_05h00m,predicted_temperature_c_plus_05h30m,predicted_temperature_c_plus_06h00m,predicted_temperature_c_plus_06h30m,predicted_temperature_c_plus_07h00m,predicted_temperature_c_plus_07h30m,predicted_temperature_c_plus_08h00m,predicted_temperature_c_plus_08h30m,predicted_temperature_c_plus_09h00m,predicted_temperature_c_plus_09h30m,predicted_temperature_c_plus_10h00m,predicted_temperature_c_plus_10h30m,predicted_temperature_c_plus_11h00m,predicted_temperature_c_plus_11h30m,predicted_temperature_c_plus_12h00m
2025-12-08T08:26:16Z,0.578151,0.953950,1.185210,1.300841,1.430925,1.604370,1.300841,1.647732,1.532101,1.561009,1.069580,1.373110,1.257479,1.185210,1.011765,1.040673,0.737143,0.650420,0.751597,0.823866,0.419160,0.404706,0.130084,0.158992
2025-12-08T08:31:14Z,1.503194,1.387563,1.604370,1.488740,1.098488,1.199664,1.445379,1.243026,1.271933,1.459832,0.867227,1.055126,0.982857,0.780504,0.780504,0.448067,0.115630,-0.144538,0.014454,-0.274622,-0.404706,-0.289076,-0.433614,-0.375798
2025-12-08T08:36:11Z,0.968404,0.794958,0.448067,-0.057815,0.346891,-0.187899,-0.130084,-0.057815,-0.260168,0.216807,-0.202353,-0.101177,-0.245714,-0.072269,-0.361345,0.000000,-0.332437,-0.693782,-0.563698,-0.260168,-0.607059,-0.664874,-0.708236,-0.693782
2025-12-08T08:41:09Z,0.462521,0.317983,-0.101177,-0.375798,-0.231261,-0.491429,-0.375798,-0.592605,-0.520336,-0.448067,-0.520336,-0.433614,-0.621513,-0.448067,-0.766051,-0.693782,-0.679328,-0.737143,-0.896135,-0.794958,-0.823866,-0.939496,-1.026219,-0.939496
2025-12-08T08:50:00Z,0.578151,0.953950,1.185210,1.300841,1.430925,1.604370,1.300841,1.647732,1.532101,1.561009,1.069580,1.373110,1.257479,1.185210,1.011765,1.040673,0.737143,0.650420,0.751597,0.823866,0.419160,0.404706,0.130084,0.158992
2025-12-08T08:54:58Z,1.503194,1.387563,1.604370,1.488740,1.098488,1.199664,1.445379,1.243026,1.271933,1.459832,0.867227,1.055126,0.982857,0.780504,0.780504,0.448067,0.115630,-0.144538,0.014454,-0.274622,-0.404706,-0.289076,-0.433614,-0.375798
2025-12-08T08:59:56Z,0.982857,0.809412,0.433614,-0.072269,0.346891,-0.202353,-0.130084,-0.086723,-0.260168,0.216807,-0.202353,-0.101177,-0.274622,-0.086723,-0.404706,-0.014454,-0.332437,-0.693782,-0.592605,-0.289076,-0.607059,-0.650420,-0.722689,-0.708236
2025-12-08T09:04:53Z,0.534790,0.361345,-0.072269,-0.346891,-0.202353,-0.476975,-0.332437,-0.592605,-0.505883,-0.361345,-0.505883,-0.390252,-0.578151,-0.404706,-0.722689,-0.621513,-0.635967,-0.708236,-0.852773,-0.751597,-0.780504,-0.939496,-1.011765,-0.953950
2025-12-08T09:09:51Z,1.850085,1.575463,1.604370,1.604370,1.084034,1.098488,1.488740,1.112942,1.156303,1.344202,0.838320,1.011765,0.881681,0.578151,0.664874,0.173445,-0.057815,-0.144538,-0.274622,-0.505883,-0.433614,-0.390252,-0.505883,-0.419160
2025-12-08T09:14:49Z,1.127395,1.243026,1.517648,1.445379,1.286387,1.459832,1.416471,1.459832,1.373110,1.575463,0.925042,1.170757,1.055126,0.925042,0.823866,0.664874,0.260168,0.072269,0.260168,0.057815,-0.202353,-0.057815,-0.274622,-0.289076
2025-12-08T09:19:46Z,0.708236,1.055126,1.329748,1.358656,1.459832,1.662185,1.373110,1.662185,1.503194,1.575463,1.026219,1.344202,1.185210,1.084034,0.925042,0.939496,0.621513,0.448067,0.592605,0.635967,0.216807,0.260168,0.000000,0.014454
2025-12-08T09:24:44Z,0.520336,0.317983,-0.115630,-0.390252,-0.202353,-0.375798,-0.332437,-0.578151,-0.476975,-0.202353,-0.448067,-0.317983,-0.549244,-0.404706,-0.635967,-0.520336,-0.607059,-0.679328,-0.751597,-0.635967,-0.708236,-0.925042,-1.026219,-1.011765
2025-12-08T09:29:42Z,1.459832,1.430925,1.633278,1.532101,1.243026,1.373110,1.532101,1.445379,1.416471,1.589916,0.997311,1.170757,1.084034,0.867227,0.766051,0.592605,0.144538,0.000000,0.144538,-0.086723,-0.303530,-0.173445,-0.303530,-0.361345
2025-12-08T09:34:39Z,1.777816,1.430925,1.474286,1.517648,1.040673,1.055126,1.300841,0.910589,0.997311,1.243026,0.650420,0.896135,0.693782,0.448067,0.563698,-0.057815,-0.057815,-0.187899,-0.390252,-0.635967,-0.491429,-0.404706,-0.520336,-0.375798
2025-12-08T09:39:37Z,0.968404,0.794958,0.491429,-0.057815,0.404706,-0.130084,-0.130084,-0.086723,-0.289076,0.187899,-0.231261,-0.144538,-0.332437,-0.101177,-0.433614,-0.014454,-0.332437,-0.722689,-0.621513,-0.317983,-0.621513,-0.693782,-0.766051,-0.708236
2025-12-08T09:44:34Z,1.373110,1.127395,1.402017,1.271933,0.794958,0.852773,1.011765,0.766051,0.838320,1.084034,0.419160,0.708236,0.679328,0.592605,0.592605,0.086723,0.028908,-0.303530,-0.260168,-0.491429,-0.419160,-0.274622,-0.404706,-0.202353
2025-12-08T09:49:32Z,0.679328,0.476975,0.028908,-0.231261,-0.043361,-0.476975,-0.390252,-0.549244,-0.404706,-0.260168,-0.448067,-0.404706,-0.607059,-0.346891,-0.751597,-0.635967,-0.708236,-0.823866,-0.896135,-0.838320,-0.910589,-0.968404,-0.982857,-0.838320
2025-12-08T09:59:40Z,31.550797,31.110552,30.523560,30.376812,30.083317,29.496325,29.056082,28.762587,28.322342,27.735352,27.295107,27.001612,26.854864,26.561367,26.267872,25.827629,25.680880,25.680880,25.534132,25.534132,25.387384,25.534132,25.387384,25.534132
2025-12-08T10:04:37Z,32.871529,32.284534,31.844292,31.550797,31.110552,30.523560,30.230064,29.496325,29.202829,28.469090,28.028847,27.735352,27.295107,26.854864,26.561367,26.267872,25.974377,25.827629,25.680880,25.534132,25.534132,25.387384,25.093889,24.947142
2025-12-08T10:09:35Z,27.001612,26.708115,26.854864,26.561367,25.827629,25.534132,24.947142,24.506897,24.360149,24.360149,24.653645,24.947142,25.240637,25.680880,26.708115,27.882099,29.643074,31.110552,32.578030,33.165024,33.458519,33.752014,33.458519,33.605267
2025-12-08T10:14:32Z,25.387384,25.387384,25.534132,25.387384,25.240637,25.387384,25.534132,25.534132,25.680880,26.121124,26.561367,26.854864,27.001612,27.588602,28.469090,29.496325,30.963804,32.284534,33.605267,33.898762,34.045509,34.192257,33.898762,33.898762
2025-12-08T10:19:30Z,32.431282,31.991039,31.404047,31.257299,30.817057,30.083317,29.789822,29.202829,28.909334,28.175594,27.735352,27.441854,27.001612,26.708115,26.414619,26.121124,25.827629,25.827629,25.680880,25.534132,25.387384,25.240637,25.093889,24.947142
2025-12-08T10:28:33Z,33.458519,34.339005,34.925999,33.898762,33.752014,33.165024,33.458519,31.991039,31.844292,31.404047,29.936569,29.496325,29.496325,28.615837,28.615837,28.028847,26.854864,26.561367,26.267872,25.827629,25.680880,24.800392,24.800392,24.653645
2025-12-08T10:33:30Z,32.871529,32.284534,31.844292,31.550797,31.110552,30.523560,30.230064,29.496325,29.202829,28.469090,28.028847,27.735352,27.295107,26.854864,26.561367,26.267872,25.974377,25.827629,25.680880,25.534132,25.534132,25.387384,25.093889,24.947142
