timestamp_iso8601,sensor,quantity,value,unit
2025-10-06T00:00:35Z,bme280,temperature_c,26.410391,degC
2025-10-06T00:00:35Z,bme280,pressure_pa,100926.335938,Pa
2025-10-06T00:00:35Z,bme280,humidity_pct,72.118034,pct
2025-10-06T00:00:35Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:00:35Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:00:35Z,bme280,temperature_c,26.410391,degC
2025-10-06T00:00:35Z,bme280,pressure_pa,100929.039062,Pa
2025-10-06T00:00:35Z,bme280,humidity_pct,72.135605,pct
2025-10-06T00:00:35Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:00:35Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:00:36Z,bme280,pressure_pa,100929.039062,Pa
2025-10-06T00:00:36Z,bme280,humidity_pct,72.129753,pct
2025-10-06T00:00:36Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:00:36Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:00:36Z,bme280,temperature_c,26.400305,degC
2025-10-06T00:00:36Z,bme280,pressure_pa,100921.945312,Pa
2025-10-06T00:00:36Z,bme280,humidity_pct,72.129066,pct
2025-10-06T00:00:36Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:00:36Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:00:42Z,bme280,pressure_pa,100928.195312,Pa
2025-10-06T00:00:42Z,bme280,humidity_pct,72.135262,pct
2025-10-06T00:00:42Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:00:45Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:00:51Z,bme280,temperature_c,26.400305,degC
2025-10-06T00:00:51Z,bme280,pressure_pa,100927.359375,Pa
2025-10-06T00:00:51Z,bme280,humidity_pct,72.140778,pct
2025-10-06T00:00:52Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:00:55Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:01:02Z,bme280,pressure_pa,100930.062500,Pa
2025-10-06T00:01:02Z,bme280,humidity_pct,72.146629,pct
2025-10-06T00:01:02Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:01:05Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:01:11Z,bme280,temperature_c,26.395262,degC
2025-10-06T00:01:12Z,bme280,pressure_pa,100929.218750,Pa
2025-10-06T00:01:12Z,bme280,humidity_pct,72.152145,pct
2025-10-06T00:01:12Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:01:15Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:01:22Z,bme280,temperature_c,26.390219,degC
2025-10-06T00:01:22Z,bme280,pressure_pa,100922.960938,Pa
2025-10-06T00:01:22Z,bme280,humidity_pct,72.157654,pct
2025-10-06T00:01:25Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:01:31Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:01:32Z,bme280,temperature_c,26.385178,degC
2025-10-06T00:01:32Z,bme280,pressure_pa,100927.570312,Pa
2025-10-06T00:01:32Z,bme280,humidity_pct,72.169037,pct
2025-10-06T00:01:35Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:01:42Z,bme280,temperature_c,26.385178,degC
2025-10-06T00:01:42Z,bme280,pressure_pa,100930.273438,Pa
2025-10-06T00:01:42Z,bme280,humidity_pct,72.151466,pct
2025-10-06T00:01:45Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:01:51Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:01:52Z,bme280,temperature_c,26.380135,degC
2025-10-06T00:01:52Z,bme280,pressure_pa,100926.726562,Pa
2025-10-06T00:01:52Z,bme280,humidity_pct,72.162834,pct
2025-10-06T00:01:54Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:02:02Z,bme280,temperature_c,26.375092,degC
2025-10-06T00:02:02Z,bme280,pressure_pa,100931.296875,Pa
2025-10-06T00:02:02Z,bme280,humidity_pct,72.174202,pct
2025-10-06T00:02:04Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:02:11Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:02:12Z,bme280,temperature_c,26.380135,degC
2025-10-06T00:02:12Z,bme280,pressure_pa,100929.437500,Pa
2025-10-06T00:02:12Z,bme280,humidity_pct,72.174545,pct
2025-10-06T00:02:14Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:02:22Z,bme280,temperature_c,26.380135,degC
2025-10-06T00:02:22Z,bme280,pressure_pa,100926.726562,Pa
2025-10-06T00:02:22Z,bme280,humidity_pct,72.180405,pct
2025-10-06T00:02:24Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:02:31Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:02:32Z,bme280,temperature_c,26.375092,degC
2025-10-06T00:02:32Z,bme280,pressure_pa,100931.296875,Pa
2025-10-06T00:02:32Z,bme280,humidity_pct,72.185913,pct
2025-10-06T00:02:34Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:02:42Z,bme280,temperature_c,26.380135,degC
2025-10-06T00:02:42Z,bme280,pressure_pa,100929.437500,Pa
2025-10-06T00:02:42Z,bme280,humidity_pct,72.186264,pct
2025-10-06T00:02:44Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:02:51Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:02:52Z,bme280,temperature_c,26.370049,degC
2025-10-06T00:02:52Z,bme280,pressure_pa,100925.039062,Pa
2025-10-06T00:02:52Z,bme280,humidity_pct,72.173859,pct
2025-10-06T00:02:54Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:03:02Z,bme280,temperature_c,26.359962,degC
2025-10-06T00:03:02Z,bme280,pressure_pa,100928.804688,Pa
2025-10-06T00:03:02Z,bme280,humidity_pct,72.149765,pct
2025-10-06T00:03:04Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:03:11Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:03:12Z,bme280,temperature_c,26.354919,degC
2025-10-06T00:03:12Z,bme280,pressure_pa,100927.960938,Pa
2025-10-06T00:03:12Z,bme280,humidity_pct,72.166985,pct
2025-10-06T00:03:14Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:03:22Z,bme280,temperature_c,26.354919,degC
2025-10-06T00:03:22Z,bme280,pressure_pa,100930.664062,Pa
2025-10-06T00:03:22Z,bme280,humidity_pct,72.172844,pct
2025-10-06T00:03:24Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:03:31Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:03:32Z,bme280,temperature_c,26.349876,degC
2025-10-06T00:03:32Z,bme280,pressure_pa,100924.414062,Pa
2025-10-06T00:03:32Z,bme280,humidity_pct,72.154930,pct
2025-10-06T00:03:34Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:03:43Z,bme280,temperature_c,26.354919,degC
2025-10-06T00:03:43Z,bme280,pressure_pa,100933.375000,Pa
2025-10-06T00:03:43Z,bme280,humidity_pct,72.155273,pct
2025-10-06T00:03:44Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:03:51Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:03:53Z,bme280,temperature_c,26.349876,degC
2025-10-06T00:03:53Z,bme280,pressure_pa,100932.531250,Pa
2025-10-06T00:03:53Z,bme280,humidity_pct,72.160782,pct
2025-10-06T00:03:54Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:04:03Z,bme280,temperature_c,26.349876,degC
2025-10-06T00:04:03Z,bme280,pressure_pa,100929.828125,Pa
2025-10-06T00:04:03Z,bme280,humidity_pct,72.143219,pct
2025-10-06T00:04:04Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:04:11Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:04:13Z,bme280,temperature_c,26.344833,degC
2025-10-06T00:04:13Z,bme280,pressure_pa,100928.984375,Pa
2025-10-06T00:04:13Z,bme280,humidity_pct,72.148727,pct
2025-10-06T00:04:14Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:04:23Z,bme280,temperature_c,26.349876,degC
2025-10-06T00:04:23Z,bme280,pressure_pa,100932.531250,Pa
2025-10-06T00:04:23Z,bme280,humidity_pct,72.166641,pct
2025-10-06T00:04:23Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:04:30Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:04:33Z,bme280,temperature_c,26.344833,degC
2025-10-06T00:04:33Z,bme280,pressure_pa,100928.984375,Pa
2025-10-06T00:04:33Z,bme280,humidity_pct,72.154587,pct
2025-10-06T00:04:33Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:04:43Z,bme280,temperature_c,26.339790,degC
2025-10-06T00:04:43Z,bme280,pressure_pa,100930.843750,Pa
2025-10-06T00:04:43Z,bme280,humidity_pct,72.142532,pct
2025-10-06T00:04:43Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:04:50Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:04:53Z,bme280,temperature_c,26.329706,degC
2025-10-06T00:04:53Z,bme280,pressure_pa,100929.195312,Pa
2025-10-06T00:04:53Z,bme280,humidity_pct,72.159424,pct
2025-10-06T00:04:53Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:05:03Z,bme280,temperature_c,26.324663,degC
2025-10-06T00:05:03Z,bme280,pressure_pa,100931.062500,Pa
2025-10-06T00:05:03Z,bme280,humidity_pct,72.153221,pct
2025-10-06T00:05:03Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:05:10Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:05:13Z,bme280,temperature_c,26.339790,degC
2025-10-06T00:05:13Z,bme280,pressure_pa,100933.554688,Pa
2025-10-06T00:05:13Z,bme280,humidity_pct,72.148384,pct
2025-10-06T00:05:13Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:05:23Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:05:23Z,bme280,temperature_c,26.324663,degC
2025-10-06T00:05:23Z,bme280,pressure_pa,100928.351562,Pa
2025-10-06T00:05:23Z,bme280,humidity_pct,72.147369,pct
2025-10-06T00:05:30Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:05:33Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:05:33Z,bme280,temperature_c,26.324663,degC
2025-10-06T00:05:33Z,bme280,pressure_pa,100931.062500,Pa
2025-10-06T00:05:33Z,bme280,humidity_pct,72.164932,pct
2025-10-06T00:05:43Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:05:43Z,bme280,temperature_c,26.314577,degC
2025-10-06T00:05:43Z,bme280,pressure_pa,100929.375000,Pa
2025-10-06T00:05:43Z,bme280,humidity_pct,72.152534,pct
2025-10-06T00:05:50Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:05:53Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:05:53Z,bme280,temperature_c,26.319620,degC
2025-10-06T00:05:53Z,bme280,pressure_pa,100932.921875,Pa
2025-10-06T00:05:53Z,bme280,humidity_pct,72.152878,pct
2025-10-06T00:06:03Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:06:03Z,bme280,temperature_c,26.314577,degC
2025-10-06T00:06:03Z,bme280,pressure_pa,100932.078125,Pa
2025-10-06T00:06:03Z,bme280,humidity_pct,72.129112,pct
2025-10-06T00:06:10Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:06:13Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:06:13Z,bme280,temperature_c,26.309534,degC
2025-10-06T00:06:13Z,bme280,pressure_pa,100933.945312,Pa
2025-10-06T00:06:13Z,bme280,humidity_pct,72.134621,pct
2025-10-06T00:06:23Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:06:24Z,bme280,temperature_c,26.314577,degC
2025-10-06T00:06:24Z,bme280,pressure_pa,100926.664062,Pa
2025-10-06T00:06:24Z,bme280,humidity_pct,72.134964,pct
2025-10-06T00:06:30Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:06:33Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:06:34Z,bme280,temperature_c,26.309534,degC
2025-10-06T00:06:34Z,bme280,pressure_pa,100931.242188,Pa
2025-10-06T00:06:34Z,bme280,humidity_pct,72.122917,pct
2025-10-06T00:06:43Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:06:44Z,bme280,temperature_c,26.299448,degC
2025-10-06T00:06:44Z,bme280,pressure_pa,100932.289062,Pa
2025-10-06T00:06:44Z,bme280,humidity_pct,72.122238,pct
2025-10-06T00:06:50Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:06:52Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:06:54Z,bme280,temperature_c,26.304491,degC
2025-10-06T00:06:54Z,bme280,pressure_pa,100935.812500,Pa
2025-10-06T00:06:54Z,bme280,humidity_pct,72.122566,pct
2025-10-06T00:07:02Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:07:04Z,bme280,temperature_c,26.304491,degC
2025-10-06T00:07:04Z,bme280,pressure_pa,100938.515625,Pa
2025-10-06T00:07:04Z,bme280,humidity_pct,72.116714,pct
2025-10-06T00:07:09Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:07:12Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:07:14Z,bme280,temperature_c,26.299448,degC
2025-10-06T00:07:14Z,bme280,pressure_pa,100935.000000,Pa
2025-10-06T00:07:14Z,bme280,humidity_pct,72.098816,pct
2025-10-06T00:07:22Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:07:24Z,bme280,temperature_c,26.294405,degC
2025-10-06T00:07:24Z,bme280,pressure_pa,100931.453125,Pa
2025-10-06T00:07:24Z,bme280,humidity_pct,72.110184,pct
2025-10-06T00:07:29Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:07:32Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:07:34Z,bme280,temperature_c,26.289364,degC
2025-10-06T00:07:34Z,bme280,pressure_pa,100930.609375,Pa
2025-10-06T00:07:34Z,bme280,humidity_pct,72.098129,pct
2025-10-06T00:07:42Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:07:44Z,bme280,temperature_c,26.284321,degC
2025-10-06T00:07:44Z,bme280,pressure_pa,100937.882812,Pa
2025-10-06T00:07:44Z,bme280,humidity_pct,72.091934,pct
2025-10-06T00:07:49Z,lm393,is_raining,0.000000,N/A
2025-10-06T00:07:52Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:07:54Z,bme280,temperature_c,26.284321,degC
2025-10-06T00:07:54Z,bme280,pressure_pa,100932.468750,Pa
2025-10-06T00:07:54Z,bme280,humidity_pct,72.086075,pct
2025-10-06T00:08:02Z,veml7700,lux_lx,0.000000,lx
2025-10-06T00:08:04Z,bme280,temperature_c,26.289364,degC
2025-10-06T00:08:04Z,bme280,pressure_pa,100938.726562,Pa
