timestamp_iso8601,predicted_temperature_c_plus_00h30m,predicted_temperature_c_plus_01h00m,predicted_temperature_c_plus_01h30m,predicted_temperature_c_plus_02h00m,predicted_temperature_c_plus_02h30m,predicted_temperature_c_plus_03h00m,predicted_temperature_c_plus_03h30m,predicted_temperature_c_plus_04h00m,predicted_temperature_c_plus_04h30m,predicted_temperature_c_plus_05h00m,predicted_temperature_c_plus_05h30m,predicted_temperature_c_plus_06h00m,predicted_temperature_c_plus_06h30m,predicted_temperature_c_plus_07h00m,predicted_temperature_c_plus_07h30m,predicted_temperature_c_plus_08h00m,predicted_temperature_c_plus_08h30m,predicted_temperature_c_plus_09h00m,predicted_temperature_c_plus_09h30m,predicted_temperature_c_plus_10h00m,predicted_temperature_c_plus_10h30m,predicted_temperature_c_plus_11h00m,predicted_temperature_c_plus_11h30m,predicted_temperature_c_plus_12h00m
2025-11-23T00:04:30Z,25.183147,25.039244,24.895340,24.751436,24.607533,24.607533,24.463629,24.319725,24.319725,24.175821,24.031918,24.031918,24.031918,23.888014,23.744110,23.744110,23.600206,23.600206,23.600206,23.456303,23.600206,23.600206,23.744110,24.031918
2025-11-23T00:09:28Z,25.183147,25.039244,24.895340,24.751436,24.607533,24.607533,24.463629,24.319725,24.319725,24.175821,24.031918,24.031918,24.031918,23.888014,23.744110,23.744110,23.600206,23.600206,23.600206,23.456303,23.600206,23.600206,23.744110,24.031918
2025-11-23T00:14:26Z,25.183147,25.039244,24.895340,24.751436,24.607533,24.607533,24.463629,24.319725,24.319725,24.175821,24.031918,24.031918,24.031918,23.888014,23.744110,23.744110,23.600206,23.600206,23.600206,23.456303,23.600206,23.600206,23.744110,24.031918
2025-11-23T00:19:24Z,25.183147,25.039244,24.895340,24.751436,24.607533,24.607533,24.463629,24.319725,24.319725,24.175821,24.031918,24.031918,24.031918,23.888014,23.744110,23.744110,23.600206,23.600206,23.600206,23.456303,23.600206,23.600206,23.744110,24.031918
2025-11-23T00:24:22Z,25.327051,25.183147,25.183147,25.039244,24.895340,24.751436,24.607533,24.607533,24.463629,24.319725,24.175821,24.175821,24.031918,24.031918,23.888014,23.888014,23.744110,23.600206,23.600206,23.600206,23.600206,23.744110,23.888014,24.031918
2025-11-23T00:29:20Z,25.327051,25.183147,25.183147,25.039244,24.895340,24.751436,24.607533,24.607533,24.463629,24.319725,24.175821,24.175821,24.031918,24.031918,23.888014,23.888014,23.744110,23.600206,23.600206,23.600206,23.600206,23.744110,23.888014,24.031918
2025-11-23T00:34:19Z,25.327051,25.183147,25.183147,25.039244,24.895340,24.751436,24.607533,24.607533,24.463629,24.319725,24.175821,24.175821,24.031918,24.031918,23.888014,23.888014,23.744110,23.600206,23.600206,23.600206,23.600206,23.744110,23.888014,24.031918
2025-11-23T00:39:17Z,25.327051,25.183147,25.183147,25.039244,24.895340,24.751436,24.607533,24.607533,24.463629,24.319725,24.175821,24.175821,24.031918,24.031918,23.888014,23.888014,23.744110,23.600206,23.600206,23.600206,23.600206,23.744110,23.888014,24.031918
2025-11-23T00:44:15Z,25.327051,25.183147,25.183147,25.039244,24.895340,24.751436,24.607533,24.607533,24.463629,24.319725,24.175821,24.175821,24.031918,24.031918,23.888014,23.888014,23.744110,23.600206,23.600206,23.600206,23.600206,23.744110,23.888014,24.031918
2025-11-23T00:49:12Z,25.327051,25.183147,25.183147,25.039244,24.895340,24.751436,24.607533,24.607533,24.463629,24.319725,24.175821,24.175821,24.031918,24.031918,23.888014,23.888014,23.744110,23.600206,23.600206,23.600206,23.600206,23.744110,23.888014,24.031918
2025-11-23T00:54:10Z,25.039244,24.895340,24.751436,24.607533,24.607533,24.463629,24.463629,24.319725,24.175821,24.175821,24.031918,24.031918,24.031918,23.888014,23.744110,23.744110,23.744110,23.600206,23.600206,23.600206,23.600206,23.744110,23.888014,24.175821
2025-11-23T00:59:08Z,25.039244,24.895340,24.751436,24.607533,24.607533,24.463629,24.463629,24.319725,24.175821,24.175821,24.031918,24.031918,24.031918,23.888014,23.744110,23.744110,23.744110,23.600206,23.600206,23.600206,23.600206,23.744110,23.888014,24.175821
2025-11-23T01:04:06Z,25.039244,24.895340,24.751436,24.607533,24.607533,24.463629,24.463629,24.319725,24.175821,24.175821,24.031918,24.031918,24.031918,23.888014,23.744110,23.744110,23.744110,23.600206,23.600206,23.600206,23.600206,23.744110,23.888014,24.175821
