timestamp_iso8601,sensor,quantity,value,unit
2025-10-14T00:00:36Z,veml7700,lux_lx,0.000000,lx
2025-10-14T00:00:36Z,lm393,is_raining,0.000000,N/A
2025-10-14T00:00:36Z,bme280,temperature_c,24.090717,degC
2025-10-14T00:00:36Z,bme280,pressure_pa,100892.453125,Pa
2025-10-14T00:00:36Z,bme280,humidity_pct,100.000000,pct
2025-10-14T00:00:36Z,veml7700,lux_lx,0.000000,lx
2025-10-14T00:00:36Z,lm393,is_raining,0.000000,N/A
2025-10-14T00:00:36Z,bme280,temperature_c,24.080631,degC
2025-10-14T00:00:36Z,bme280,pressure_pa,100890.757812,Pa
2025-10-14T00:00:36Z,bme280,humidity_pct,100.000000,pct
2025-10-14T00:00:36Z,lm393,is_raining,0.000000,N/A
2025-10-14T00:00:36Z,bme280,temperature_c,24.095758,degC
2025-10-14T00:00:36Z,bme280,pressure_pa,100895.992188,Pa
2025-10-14T00:00:36Z,bme280,humidity_pct,100.000000,pct
2025-10-14T00:00:36Z,veml7700,lux_lx,0.000000,lx
2025-10-14T00:00:36Z,lm393,is_raining,0.000000,N/A
2025-10-14T00:00:37Z,bme280,temperature_c,24.090717,degC
2025-10-14T00:00:37Z,bme280,pressure_pa,100905.937500,Pa
2025-10-14T00:00:37Z,bme280,humidity_pct,100.000000,pct
2025-10-14T00:00:46Z,lm393,is_raining,0.000000,N/A
2025-10-14T00:00:47Z,bme280,temperature_c,24.095758,degC
2025-10-14T00:00:47Z,bme280,pressure_pa,100893.296875,Pa
2025-10-14T00:00:47Z,bme280,humidity_pct,100.000000,pct
2025-10-14T00:00:52Z,veml7700,lux_lx,0.000000,lx
2025-10-14T00:00:56Z,lm393,is_raining,0.000000,N/A
2025-10-14T00:00:57Z,bme280,temperature_c,24.105844,degC
2025-10-14T00:00:57Z,bme280,pressure_pa,100900.343750,Pa
2025-10-14T00:00:57Z,bme280,humidity_pct,100.000000,pct
2025-10-14T00:01:06Z,lm393,is_raining,0.000000,N/A
2025-10-14T00:01:07Z,bme280,temperature_c,24.095758,degC
