timestamp_iso8601,sensor,quantity,value,unit
2025-11-20T12:41:16Z,veml7700,lux_lx,0.000000,lx
2025-11-20T12:41:16Z,bme280,temperature_c,26.249020,degC
2025-11-20T12:41:16Z,bme280,pressure_pa,101015.929688,Pa
2025-11-20T12:41:16Z,bme280,humidity_pct,89.996628,pct
2025-11-20T12:41:22Z,veml7700,lux_lx,1.612800,lx
2025-11-20T12:41:23Z,bme280,temperature_c,26.259106,degC
2025-11-20T12:41:23Z,bme280,pressure_pa,101020.320312,Pa
2025-11-20T12:41:23Z,bme280,humidity_pct,89.863785,pct
2025-11-20T12:41:32Z,veml7700,lux_lx,2.150400,lx
2025-11-20T12:41:33Z,bme280,temperature_c,26.254063,degC
2025-11-20T12:41:33Z,bme280,humidity_pct,89.839943,pct
2025-11-20T12:41:42Z,veml7700,lux_lx,2.150400,lx
2025-11-20T12:41:43Z,bme280,temperature_c,26.249020,degC
2025-11-20T12:41:43Z,bme280,pressure_pa,101013.218750,Pa
2025-11-20T12:41:43Z,bme280,humidity_pct,89.874344,pct
2025-11-20T12:41:52Z,veml7700,lux_lx,2.150400,lx
2025-11-20T12:41:53Z,bme280,temperature_c,26.249020,degC
2025-11-20T12:41:53Z,bme280,pressure_pa,101018.632812,Pa
2025-11-20T12:41:53Z,bme280,humidity_pct,89.891815,pct
2025-11-20T12:44:08Z,veml7700,lux_lx,1.612800,lx
2025-11-20T12:44:08Z,bme280,temperature_c,26.390219,degC
2025-11-20T12:44:08Z,bme280,pressure_pa,101025.843750,Pa
2025-11-20T12:44:08Z,bme280,humidity_pct,91.188148,pct
2025-11-20T12:44:15Z,veml7700,lux_lx,2.150400,lx
2025-11-20T12:44:15Z,bme280,temperature_c,26.395262,degC
2025-11-20T12:44:15Z,bme280,pressure_pa,101021.273438,Pa
2025-11-20T12:44:15Z,bme280,humidity_pct,90.897552,pct
2025-11-20T12:44:25Z,veml7700,lux_lx,1.612800,lx
2025-11-20T12:44:25Z,bme280,temperature_c,26.385178,degC
2025-11-20T12:44:25Z,bme280,pressure_pa,101025.031250,Pa
2025-11-20T12:44:25Z,bme280,humidity_pct,90.663536,pct
2025-11-20T12:44:35Z,veml7700,lux_lx,1.612800,lx
2025-11-20T12:44:36Z,bme280,pressure_pa,101020.039062,Pa
2025-11-20T12:44:36Z,bme280,humidity_pct,91.220589,pct
2025-11-20T12:44:45Z,veml7700,lux_lx,2.150400,lx
2025-11-20T12:44:45Z,bme280,temperature_c,26.425520,degC
2025-11-20T12:44:45Z,bme280,pressure_pa,101020.882812,Pa
2025-11-20T12:44:45Z,bme280,humidity_pct,91.040619,pct
2025-11-20T12:44:55Z,veml7700,lux_lx,2.150400,lx
