timestamp_iso8601,predicted_temperature_c_plus_00h30m,predicted_temperature_c_plus_01h00m,predicted_temperature_c_plus_01h30m,predicted_temperature_c_plus_02h00m,predicted_temperature_c_plus_02h30m,predicted_temperature_c_plus_03h00m,predicted_temperature_c_plus_03h30m,predicted_temperature_c_plus_04h00m,predicted_temperature_c_plus_04h30m,predicted_temperature_c_plus_05h00m,predicted_temperature_c_plus_05h30m,predicted_temperature_c_plus_06h00m,predicted_temperature_c_plus_06h30m,predicted_temperature_c_plus_07h00m,predicted_temperature_c_plus_07h30m,predicted_temperature_c_plus_08h00m,predicted_temperature_c_plus_08h30m,predicted_temperature_c_plus_09h00m,predicted_temperature_c_plus_09h30m,predicted_temperature_c_plus_10h00m,predicted_temperature_c_plus_10h30m,predicted_temperature_c_plus_11h00m,predicted_temperature_c_plus_11h30m,predicted_temperature_c_plus_12h00m
2025-12-03T19:01:37Z,-82.000000,67.000000,-125.000000,63.000000,-44.000000,105.000000,42.000000,63.000000,54.000000,113.000000,-63.000000,62.000000,114.000000,98.000000,19.000000,61.000000,114.000000,98.000000,-109.000000,-66.000000,-122.000000,-3.000000,23.000000,-65.000000
2025-12-03T19:06:35Z,55.000000,-111.000000,-123.000000,63.000000,-83.000000,51.000000,33.000000,63.000000,-85.000000,19.000000,93.000000,62.000000,-25.000000,4.000000,-81.000000,-66.000000,-85.000000,19.000000,93.000000,-65.000000,-44.000000,105.000000,-86.000000,-65.000000
2025-12-03T19:11:32Z,32.000000,-74.000000,120.000000,-65.000000,52.000000,81.000000,125.000000,-65.000000,-82.000000,67.000000,-125.000000,-65.000000,55.000000,-111.000000,-123.000000,-65.000000,36.000000,-10.000000,-128.000000,-65.000000,-46.000000,73.000000,102.000000,-65.000000
2025-12-03T19:16:30Z,-63.000000,-34.000000,-121.000000,63.000000,-103.000000,-104.000000,28.000000,63.000000,93.000000,-89.000000,74.000000,62.000000,93.000000,-89.000000,-54.000000,-66.000000,-7.000000,127.000000,111.000000,-65.000000,14.000000,59.000000,-72.000000,-65.000000
2025-12-03T19:21:28Z,-7.000000,127.000000,-17.000000,62.000000,-85.000000,19.000000,-35.000000,62.000000,54.000000,113.000000,-63.000000,62.000000,-7.000000,127.000000,111.000000,62.000000,114.000000,98.000000,19.000000,-67.000000,-25.000000,4.000000,-81.000000,-66.000000
2025-12-03T19:26:26Z,-63.000000,-34.000000,-121.000000,63.000000,-103.000000,-104.000000,28.000000,63.000000,93.000000,-89.000000,74.000000,62.000000,93.000000,-89.000000,-54.000000,-66.000000,-7.000000,127.000000,111.000000,-65.000000,14.000000,59.000000,-72.000000,-65.000000
2025-12-03T19:31:24Z,-63.000000,-34.000000,-121.000000,63.000000,-103.000000,-104.000000,28.000000,63.000000,93.000000,-89.000000,74.000000,62.000000,93.000000,-89.000000,-54.000000,-66.000000,-7.000000,127.000000,111.000000,-65.000000,14.000000,59.000000,-72.000000,-65.000000
2025-12-03T19:36:21Z,-83.000000,51.000000,33.000000,-65.000000,55.000000,-111.000000,-123.000000,-65.000000,54.000000,-127.000000,-93.000000,-65.000000,-84.000000,35.000000,-65.000000,-65.000000,54.000000,113.000000,-63.000000,-65.000000,113.000000,82.000000,-79.000000,-65.000000
2025-12-03T19:41:19Z,-46.000000,73.000000,-26.000000,62.000000,-124.000000,-35.000000,-45.000000,62.000000,14.000000,59.000000,-72.000000,62.000000,-7.000000,127.000000,111.000000,62.000000,114.000000,98.000000,19.000000,-67.000000,-25.000000,4.000000,-81.000000,-66.000000
2025-12-03T19:46:17Z,-46.000000,73.000000,-26.000000,62.000000,-124.000000,-35.000000,-45.000000,62.000000,54.000000,113.000000,-63.000000,62.000000,36.000000,-10.000000,-128.000000,62.000000,114.000000,98.000000,-109.000000,-68.000000,-64.000000,-50.000000,-91.000000,-66.000000
2025-12-03T19:51:15Z,-46.000000,73.000000,-26.000000,62.000000,-124.000000,-35.000000,-45.000000,62.000000,14.000000,59.000000,-72.000000,62.000000,-7.000000,127.000000,111.000000,62.000000,114.000000,98.000000,19.000000,-67.000000,-25.000000,4.000000,-81.000000,-66.000000
2025-12-03T19:56:12Z,-122.000000,-3.000000,23.000000,63.000000,114.000000,98.000000,19.000000,63.000000,-64.000000,-50.000000,37.000000,63.000000,55.000000,-111.000000,5.000000,63.000000,54.000000,113.000000,-63.000000,62.000000,14.000000,59.000000,56.000000,62.000000
2025-12-03T20:01:10Z,-105.000000,120.000000,88.000000,63.000000,112.000000,66.000000,79.000000,63.000000,-7.000000,127.000000,-17.000000,62.000000,-64.000000,-50.000000,37.000000,62.000000,-124.000000,-35.000000,-45.000000,-66.000000,-65.000000,-82.000000,97.000000,-65.000000
2025-12-03T20:06:08Z,-105.000000,120.000000,88.000000,63.000000,112.000000,66.000000,79.000000,63.000000,-7.000000,127.000000,-17.000000,62.000000,-64.000000,-50.000000,37.000000,62.000000,-124.000000,-35.000000,-45.000000,-66.000000,-65.000000,-82.000000,97.000000,-65.000000
2025-12-03T20:11:06Z,-105.000000,120.000000,88.000000,63.000000,112.000000,66.000000,79.000000,63.000000,-7.000000,127.000000,-17.000000,62.000000,-64.000000,-50.000000,37.000000,62.000000,-124.000000,-35.000000,-45.000000,-66.000000,-65.000000,-82.000000,97.000000,-65.000000
2025-12-03T20:16:03Z,-105.000000,120.000000,88.000000,63.000000,112.000000,66.000000,79.000000,63.000000,-7.000000,127.000000,-17.000000,62.000000,-64.000000,-50.000000,37.000000,62.000000,-124.000000,-35.000000,-45.000000,-66.000000,-65.000000,-82.000000,97.000000,-65.000000
2025-12-03T20:21:01Z,-105.000000,120.000000,88.000000,63.000000,112.000000,66.000000,79.000000,63.000000,-7.000000,127.000000,-17.000000,62.000000,-64.000000,-50.000000,37.000000,62.000000,-124.000000,-35.000000,-45.000000,-66.000000,-65.000000,-82.000000,97.000000,-65.000000
2025-12-03T20:25:59Z,-105.000000,120.000000,88.000000,63.000000,112.000000,66.000000,79.000000,63.000000,-7.000000,127.000000,-17.000000,62.000000,-64.000000,-50.000000,37.000000,62.000000,-124.000000,-35.000000,-45.000000,-66.000000,-65.000000,-82.000000,97.000000,-65.000000
2025-12-03T20:30:57Z,-105.000000,120.000000,88.000000,63.000000,112.000000,66.000000,79.000000,63.000000,-7.000000,127.000000,-17.000000,62.000000,-64.000000,-50.000000,37.000000,62.000000,-124.000000,-35.000000,-45.000000,-66.000000,-65.000000,-82.000000,97.000000,-65.000000
