timestamp_iso8601,predicted_temperature_c_plus_00h30m,predicted_temperature_c_plus_01h00m,predicted_temperature_c_plus_01h30m,predicted_temperature_c_plus_02h00m,predicted_temperature_c_plus_02h30m,predicted_temperature_c_plus_03h00m,predicted_temperature_c_plus_03h30m,predicted_temperature_c_plus_04h00m,predicted_temperature_c_plus_04h30m,predicted_temperature_c_plus_05h00m,predicted_temperature_c_plus_05h30m,predicted_temperature_c_plus_06h00m,predicted_temperature_c_plus_06h30m,predicted_temperature_c_plus_07h00m,predicted_temperature_c_plus_07h30m,predicted_temperature_c_plus_08h00m,predicted_temperature_c_plus_08h30m,predicted_temperature_c_plus_09h00m,predicted_temperature_c_plus_09h30m,predicted_temperature_c_plus_10h00m,predicted_temperature_c_plus_10h30m,predicted_temperature_c_plus_11h00m,predicted_temperature_c_plus_11h30m,predicted_temperature_c_plus_12h00m
2025-11-29T00:02:01Z,26.003023,25.853580,25.704138,25.704138,25.554695,25.554695,25.554695,25.554695,25.704138,26.003023,26.152466,26.600794,26.899679,27.198565,27.497450,27.796335,28.095221,28.244663,28.543549,28.692989,28.842432,28.991875,29.141317,29.290760
2025-11-29T00:06:59Z,26.003023,25.853580,25.704138,25.704138,25.554695,25.554695,25.554695,25.554695,25.704138,26.003023,26.152466,26.600794,26.899679,27.198565,27.497450,27.796335,28.095221,28.244663,28.543549,28.692989,28.842432,28.991875,29.141317,29.290760
2025-11-29T00:11:57Z,26.003023,25.853580,25.704138,25.704138,25.554695,25.554695,25.554695,25.554695,25.704138,26.003023,26.152466,26.600794,26.899679,27.198565,27.497450,27.796335,28.095221,28.244663,28.543549,28.692989,28.842432,28.991875,29.141317,29.290760
2025-11-29T00:16:54Z,26.003023,25.853580,25.704138,25.704138,25.554695,25.554695,25.554695,25.554695,25.704138,26.003023,26.152466,26.600794,26.899679,27.198565,27.497450,27.796335,28.095221,28.244663,28.543549,28.692989,28.842432,28.991875,29.141317,29.290760
2025-11-29T00:21:52Z,25.704138,25.554695,25.405252,25.255810,25.255810,25.255810,25.255810,25.255810,25.405252,25.554695,25.853580,26.152466,26.451351,26.750237,26.899679,27.198565,27.497450,27.646893,27.796335,28.095221,28.244663,28.394106,28.543549,28.692989
2025-11-29T00:26:50Z,25.704138,25.554695,25.405252,25.255810,25.255810,25.255810,25.255810,25.255810,25.405252,25.554695,25.853580,26.152466,26.451351,26.750237,26.899679,27.198565,27.497450,27.646893,27.796335,28.095221,28.244663,28.394106,28.543549,28.692989
2025-11-29T00:31:48Z,25.704138,25.554695,25.405252,25.255810,25.255810,25.255810,25.255810,25.255810,25.405252,25.554695,25.853580,26.152466,26.451351,26.750237,26.899679,27.198565,27.497450,27.646893,27.796335,28.095221,28.244663,28.394106,28.543549,28.692989
2025-11-29T00:36:46Z,25.704138,25.554695,25.405252,25.255810,25.255810,25.255810,25.255810,25.255810,25.405252,25.554695,25.853580,26.152466,26.451351,26.750237,26.899679,27.198565,27.497450,27.646893,27.796335,28.095221,28.244663,28.394106,28.543549,28.692989
2025-11-29T00:41:44Z,25.704138,25.554695,25.405252,25.255810,25.255810,25.255810,25.255810,25.255810,25.405252,25.554695,25.853580,26.152466,26.451351,26.750237,26.899679,27.198565,27.497450,27.646893,27.796335,28.095221,28.244663,28.394106,28.543549,28.692989
2025-11-29T00:46:42Z,25.704138,25.554695,25.405252,25.255810,25.255810,25.255810,25.255810,25.255810,25.405252,25.554695,25.853580,26.152466,26.451351,26.750237,26.899679,27.198565,27.497450,27.646893,27.796335,28.095221,28.244663,28.394106,28.543549,28.692989
2025-11-29T00:51:40Z,25.554695,25.405252,25.255810,25.106367,25.106367,25.106367,25.106367,25.255810,25.405252,25.554695,25.853580,26.301908,26.600794,26.899679,27.348007,27.497450,27.796335,28.095221,28.244663,28.394106,28.543549,28.692989,28.842432,28.991875
2025-11-29T00:56:38Z,25.554695,25.405252,25.255810,25.106367,25.106367,25.106367,25.106367,25.255810,25.405252,25.554695,25.853580,26.301908,26.600794,26.899679,27.348007,27.497450,27.796335,28.095221,28.244663,28.394106,28.543549,28.692989,28.842432,28.991875
2025-11-29T01:01:36Z,25.554695,25.405252,25.255810,25.106367,25.106367,25.106367,25.106367,25.255810,25.405252,25.554695,25.853580,26.301908,26.600794,26.899679,27.348007,27.497450,27.796335,28.095221,28.244663,28.394106,28.543549,28.692989,28.842432,28.991875
2025-11-29T01:06:34Z,25.554695,25.405252,25.255810,25.106367,25.106367,25.106367,25.106367,25.255810,25.405252,25.554695,25.853580,26.301908,26.600794,26.899679,27.348007,27.497450,27.796335,28.095221,28.244663,28.394106,28.543549,28.692989,28.842432,28.991875
2025-11-29T01:11:32Z,25.554695,25.405252,25.255810,25.106367,25.106367,25.106367,25.106367,25.255810,25.405252,25.554695,25.853580,26.301908,26.600794,26.899679,27.348007,27.497450,27.796335,28.095221,28.244663,28.394106,28.543549,28.692989,28.842432,28.991875
2025-11-29T01:16:30Z,25.554695,25.405252,25.255810,25.106367,25.106367,25.106367,25.106367,25.255810,25.405252,25.554695,25.853580,26.301908,26.600794,26.899679,27.348007,27.497450,27.796335,28.095221,28.244663,28.394106,28.543549,28.692989,28.842432,28.991875
2025-11-29T01:21:28Z,25.255810,25.106367,24.956924,24.807482,24.807482,24.807482,24.956924,24.956924,25.106367,25.405252,25.704138,26.003023,26.301908,26.600794,26.899679,27.198565,27.348007,27.646893,27.796335,27.945778,28.095221,28.244663,28.394106,28.394106
2025-11-29T01:26:26Z,25.255810,25.106367,24.956924,24.807482,24.807482,24.807482,24.956924,24.956924,25.106367,25.405252,25.704138,26.003023,26.301908,26.600794,26.899679,27.198565,27.348007,27.646893,27.796335,27.945778,28.095221,28.244663,28.394106,28.394106
2025-11-29T01:31:24Z,25.255810,25.106367,24.956924,24.807482,24.807482,24.807482,24.956924,24.956924,25.106367,25.405252,25.704138,26.003023,26.301908,26.600794,26.899679,27.198565,27.348007,27.646893,27.796335,27.945778,28.095221,28.244663,28.394106,28.394106
2025-11-29T01:36:22Z,25.255810,25.106367,24.956924,24.807482,24.807482,24.807482,24.956924,24.956924,25.106367,25.405252,25.704138,26.003023,26.301908,26.600794,26.899679,27.198565,27.348007,27.646893,27.796335,27.945778,28.095221,28.244663,28.394106,28.394106
2025-11-29T01:41:20Z,25.255810,25.106367,24.956924,24.807482,24.807482,24.807482,24.956924,24.956924,25.106367,25.405252,25.704138,26.003023,26.301908,26.600794,26.899679,27.198565,27.348007,27.646893,27.796335,27.945778,28.095221,28.244663,28.394106,28.394106
2025-11-29T01:46:18Z,25.255810,25.106367,24.956924,24.807482,24.807482,24.807482,24.956924,24.956924,25.106367,25.405252,25.704138,26.003023,26.301908,26.600794,26.899679,27.198565,27.348007,27.646893,27.796335,27.945778,28.095221,28.244663,28.394106,28.394106
2025-11-29T01:51:16Z,25.554695,25.405252,25.255810,25.255810,25.106367,25.106367,25.255810,25.255810,25.554695,25.704138,26.003023,26.451351,26.750237,27.198565,27.497450,27.796335,28.095221,28.394106,28.543549,28.692989,28.842432,28.991875,29.141317,29.141317
2025-11-29T01:56:14Z,25.554695,25.405252,25.255810,25.255810,25.106367,25.106367,25.255810,25.255810,25.554695,25.704138,26.003023,26.451351,26.750237,27.198565,27.497450,27.796335,28.095221,28.394106,28.543549,28.692989,28.842432,28.991875,29.141317,29.141317
2025-11-29T02:01:11Z,25.554695,25.405252,25.255810,25.255810,25.106367,25.106367,25.255810,25.255810,25.554695,25.704138,26.003023,26.451351,26.750237,27.198565,27.497450,27.796335,28.095221,28.394106,28.543549,28.692989,28.842432,28.991875,29.141317,29.141317
