timestamp_iso8601,sensor,quantity,value,unit
2025-11-25T00:00:07Z,bme280,temperature_c,25.396786,degC
2025-11-25T00:00:07Z,bme280,pressure_pa,101112.320312,Pa
2025-11-25T00:00:07Z,bme280,humidity_pct,97.446388,pct
2025-11-25T00:00:09Z,veml7700,lux_lx,0.000000,lx
2025-11-25T00:00:17Z,bme280,temperature_c,25.401829,degC
2025-11-25T00:00:17Z,bme280,pressure_pa,101115.867188,Pa
2025-11-25T00:00:17Z,bme280,humidity_pct,97.423820,pct
2025-11-25T00:00:19Z,veml7700,lux_lx,0.000000,lx
2025-11-25T00:00:27Z,bme280,temperature_c,25.396786,degC
2025-11-25T00:00:28Z,bme280,humidity_pct,97.469582,pct
2025-11-25T00:00:29Z,veml7700,lux_lx,0.000000,lx
2025-11-25T00:00:37Z,bme280,temperature_c,25.396786,degC
2025-11-25T00:00:37Z,bme280,pressure_pa,101106.914062,Pa
2025-11-25T00:00:37Z,bme280,humidity_pct,97.602951,pct
2025-11-25T00:00:39Z,veml7700,lux_lx,0.000000,lx
2025-11-25T00:00:48Z,bme280,temperature_c,25.401829,degC
2025-11-25T00:00:48Z,bme280,pressure_pa,101113.164062,Pa
2025-11-25T00:00:48Z,bme280,humidity_pct,97.690559,pct
2025-11-25T00:00:58Z,bme280,temperature_c,25.396786,degC
2025-11-25T00:00:58Z,bme280,pressure_pa,101117.726562,Pa
2025-11-25T00:00:58Z,bme280,humidity_pct,97.753708,pct
2025-11-25T00:00:59Z,veml7700,lux_lx,0.000000,lx
2025-11-25T00:01:08Z,bme280,temperature_c,25.391745,degC
2025-11-25T00:01:08Z,bme280,pressure_pa,101108.773438,Pa
2025-11-25T00:01:08Z,bme280,humidity_pct,97.799461,pct
2025-11-25T00:01:09Z,veml7700,lux_lx,0.000000,lx
2025-11-25T00:01:18Z,bme280,temperature_c,25.396786,degC
2025-11-25T00:01:18Z,bme280,humidity_pct,97.794296,pct
2025-11-25T00:01:19Z,veml7700,lux_lx,0.000000,lx
2025-11-25T00:01:28Z,bme280,temperature_c,25.396786,degC
2025-11-25T00:01:28Z,bme280,pressure_pa,101120.429688,Pa
2025-11-25T00:01:28Z,bme280,humidity_pct,97.742111,pct
2025-11-25T00:01:29Z,veml7700,lux_lx,0.000000,lx
2025-11-25T00:01:38Z,bme280,temperature_c,25.391745,degC
2025-11-25T00:01:38Z,bme280,pressure_pa,101108.773438,Pa
2025-11-25T00:01:38Z,bme280,humidity_pct,97.671898,pct
2025-11-25T00:01:48Z,bme280,temperature_c,25.386702,degC
2025-11-25T00:01:48Z,bme280,pressure_pa,101116.039062,Pa
2025-11-25T00:01:48Z,bme280,humidity_pct,97.642273,pct
2025-11-25T00:01:48Z,veml7700,lux_lx,0.000000,lx
2025-11-25T00:01:58Z,bme280,temperature_c,25.391745,degC
2025-11-25T00:01:58Z,bme280,pressure_pa,101114.179688,Pa
2025-11-25T00:01:58Z,bme280,humidity_pct,97.608116,pct
2025-11-25T00:01:58Z,veml7700,lux_lx,0.000000,lx
2025-11-25T00:02:08Z,bme280,temperature_c,25.396786,degC
2025-11-25T00:02:08Z,bme280,humidity_pct,97.550766,pct
2025-11-25T00:02:08Z,veml7700,lux_lx,0.000000,lx
2025-11-25T00:02:18Z,bme280,temperature_c,25.386702,degC
2025-11-25T00:02:18Z,bme280,pressure_pa,101116.039062,Pa
2025-11-25T00:02:18Z,bme280,humidity_pct,97.532104,pct
2025-11-25T00:02:18Z,veml7700,lux_lx,0.000000,lx
2025-11-25T00:02:28Z,bme280,temperature_c,25.396786,degC
2025-11-25T00:02:28Z,bme280,pressure_pa,101109.617188,Pa
2025-11-25T00:02:28Z,bme280,humidity_pct,97.585556,pct
2025-11-25T00:02:38Z,veml7700,lux_lx,0.000000,lx
2025-11-25T00:02:38Z,bme280,temperature_c,25.391745,degC
2025-11-25T00:02:38Z,bme280,pressure_pa,101114.179688,Pa
2025-11-25T00:02:38Z,bme280,humidity_pct,97.637108,pct
2025-11-25T00:02:48Z,veml7700,lux_lx,0.000000,lx
2025-11-25T00:02:48Z,bme280,temperature_c,25.386702,degC
2025-11-25T00:02:48Z,bme280,pressure_pa,101110.632812,Pa
2025-11-25T00:02:48Z,bme280,humidity_pct,97.677063,pct
2025-11-25T00:02:58Z,veml7700,lux_lx,0.000000,lx
